#,Time,Source MAC,Destination MAC,Source IP,Destination IP,Protocol,Source Port,Destination Port,Length,TTL,TCP Flags,UDP Length,UDP Checksum,HTTP Method,HTTP Host,HTTP Path,HTTP Status,DNS ID,DNS QR,DNS Opcode,DNS QName,DNS QType,DNS AnsName,DNS AnsRData,DNS AnsType,ICMP Type,ICMP Code,ARP Opcode,ARP HW Src,ARP IP Src,ARP HW Dst,ARP IP Dst,DHCP Msg Type,SNMP Community,SNMP PDU Type,SNMP ReqID,SNMP OID,SNMP Value,TLS Content Type,TLS Version,TLS Handshake Type
890,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,2025-05-22 00:59:45,c8:3a:35:16:d6:08,ff:ff:ff:ff:ff:ff,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,2025-05-22 00:59:45,c4:8b:66:bb:20:1c,ff:ff:ff:ff:ff:ff,192.168.1.37,255.255.255.255,UDP,6537,6537,245,64,,211,0xe335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,2025-05-22 00:59:45,c4:8b:66:bb:20:1c,ff:ff:ff:ff:ff:ff,192.168.1.37,255.255.255.255,UDP,6537,6537,245,64,,211,0xe333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,79.143.233.25,192.168.1.33,TCP,,,72,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,2025-05-22 00:59:45,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,15360,1,130,64,FIN+SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,2025-05-22 00:59:46,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,31.184.135.190,192.168.1.33,TCP,,,72,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,20875,6668,130,64,FIN+SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2025-05-22 00:59:47,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,253.215.200.32,192.168.1.33,TCP,,,72,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,38547,31337,130,64,FIN+SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,2025-05-22 00:59:48,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,TLS,2512,443,415,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
958,2025-05-22 00:59:48,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,TLS,2512,443,85,128,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
959,2025-05-22 00:59:48,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.18.18.125,192.168.1.33,TCP,443,2512,60,58,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2025-05-22 00:59:48,c8:3a:35:16:d6:08,7c:10:c9:90:c2:41,104.18.18.125,192.168.1.33,TLS,443,2512,135,58,PSH+ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,771,
966,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,2025-05-22 00:59:48,7c:10:c9:90:c2:41,c8:3a:35:16:d6:08,192.168.1.33,104.18.18.125,TCP,2512,443,54,128,ACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,2025-05-22 00:59:48,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,5.179.225.104,192.168.1.33,TCP,,,72,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,22091,1337,130,64,FIN+SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,2025-05-22 00:59:49,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,2025-05-22 00:59:50,c8:3a:35:16:d6:08,ff:ff:ff:ff:ff:ff,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,19.231.94.142,192.168.1.33,TCP,,,72,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,11792,6668,130,64,FIN+SYN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,2025-05-22 00:59:50,c4:8b:66:bb:20:1c,ff:ff:ff:ff:ff:ff,192.168.1.37,255.255.255.255,UDP,6537,6537,245,64,,211,0xe643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,2025-05-22 00:59:50,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,2025-05-22 00:59:51,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,2025-05-22 00:59:51,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,2025-05-22 00:59:51,c4:8b:66:bb:20:1c,ff:ff:ff:ff:ff:ff,192.168.1.37,255.255.255.255,UDP,6537,6537,245,64,,211,0xe641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,2025-05-22 00:59:51,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,2025-05-22 00:59:51,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,2025-05-22 00:59:51,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,2025-05-22 00:59:51,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,2025-05-22 00:59:51,00:00:00:00:00:00,ff:ff:ff:ff:ff:ff,86.167.221.195,192.168.1.33,TCP,,,130,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
